musical,song,text
Passion,Flashback,"Captain, I cannot thank you enough. Your kindness to my cousin has meant a great deal"
Passion,Flashback,You have no reason to thank me
Passion,Flashback,Any attention that is paid to her means so much. Signora Fosca has always had a shortage of friends
Passion,Flashback,My dearest Giorgio. I am writing you even though the Doctor has forbidden it. What a joy to have someone to whom I can tell my feelings. To share my past
Passion,Flashback,"I was a young man when my parents died, and Fosca's mother and father welcomed me into their house whenever I was on leave"
Passion,Flashback,As a child
Passion,Flashback,As a child
Passion,Flashback,She was lonely
Passion,Flashback,I was happy
Passion,Flashback,Her parеnts doted on her
Passion,Flashback,My parents dotеd on me
Passion,Flashback,They said:
Passion,Flashback,Beautiful
Passion,Flashback,So sensitive
Passion,Flashback,So beautiful
Passion,Flashback,They told me to be:
Passion,Flashback,Careful
Passion,Flashback,Of course
Passion,Flashback,Fosca
Passion,Flashback,"To them, she was"
Passion,Flashback,A girl as beautiful as you are has to
Passion,Flashback,And so
Passion,Flashback,Be careful
Passion,Flashback,I thought
Passion,Flashback,That I was beautiful
Passion,Flashback,And then she (I) reached the age
Passion,Flashback,Where being beautiful
Passion,Flashback,Becomes the most important thing
Passion,Flashback,A woman can be
Passion,Flashback,An unattractive man
Passion,Flashback,As long as you're a man
Passion,Flashback,You still have opportunities
Passion,Flashback,Can still have opportunities
Passion,Flashback,Beautiful...
Passion,Flashback,"Whereas, if you're a woman"
Passion,Flashback,You either are a daughter or a wife
Passion,Flashback,A woman is a flower
Passion,Flashback,You marry
Passion,Flashback,You're seventeen
Passion,Flashback,Or you're a daughter all your life
Passion,Flashback,Now is the hour...
Passion,Flashback,I'd met this nice young man
Passion,Flashback,I'd seen this nice young man
Passion,Flashback,He'd introduced himself
Passion,Flashback,Passing by
Passion,Flashback,At my club
Passion,Flashback,Just below my window
Passion,Flashback,So
Passion,Flashback,One day
Passion,Flashback,One evening I invited him
Passion,Flashback,He tipped his hat to me
Passion,Flashback,Home
Passion,Flashback,Count Ludovic!
Passion,Flashback,I must admit that I was flattered
Passion,Flashback,This is my Aunt Teresa and my Uncle Bruno
Passion,Flashback,A count?
Passion,Flashback,"From where, if I may ask?"
Passion,Flashback,Austria
Passion,Flashback,Austria...
Passion,Flashback,What a beautiful place
Passion,Flashback,"Fosca, we have a visitor!"
Passion,Flashback,Imagine my surprise
Passion,Flashback,"I'd like you to meet a new friend, Count Ludovic!"
Passion,Flashback,He was even more handsome up close
Passion,Flashback,I was amazed to see the count take such an interest in my cousin
Passion,Flashback,"If I had known you were here, Signorina-"
Passion,Flashback,"""If he had known,"" of course he knew"
Passion,Flashback,I would have brought you many flowers
Passion,Flashback,If I had known...
Passion,Flashback,You do like flowers?
Passion,Flashback,Yes
Passion,Flashback,I should have known
Passion,Flashback,I've seen you at your window
Passion,Flashback,Won't you stay for dinner?
Passion,Flashback,"Do, yes"
Passion,Flashback,I've watched you every day since I arrived
Passion,Flashback,I had my suspicions
Passion,Flashback,I had no suspicion
Passion,Flashback,I chose not to see
Passion,Flashback,The way you move
Passion,Flashback,The way you gaze at the sky
Passion,Flashback,For love had made me blind
Passion,Flashback,How could I be so blind?
Passion,Flashback,Or what I took for love
Passion,Flashback,"Within a month, he had asked for her hand"
Passion,Flashback,Signora Fosca has been married?
Passion,Flashback,Yes
Passion,Flashback,"Austria, Count Ludovic of Austria"
Passion,Flashback,I sensed in him a danger
Passion,Flashback,"Deception, even violence"
Passion,Flashback,"I must admit, to some degree"
Passion,Flashback,That it excited me
Passion,Flashback,"Austria, Count Ludovic of Austria"
Passion,Flashback,"Once they were married, once he'd received my uncle's sizable dowry, he traveled a great deal, was unavailable to Fosca"
Passion,Flashback,He gambled away the dowry. I was forced to go to my parents to borrow from what little savings they had left
Passion,Flashback,"Then, one day, as she was coming from market..."
Passion,Flashback,Excuse me. You're the wife of a Count Ludovic?
Passion,Flashback,Yes
Passion,Flashback,You fool
Passion,Flashback,"The man's a fraud, a fake"
Passion,Flashback,The trips he said he had to take abroad
Passion,Flashback,He took them so he could be with me
Passion,Flashback,"He calls himself a count, but he's not"
Passion,Flashback,He's never had a title in his life!
Passion,Flashback,He doesn't have a title
Passion,Flashback,But he does have a wife
Passion,Flashback,And a child in Dalmatia
Passion,Flashback,"No, you must be mistaken"
Passion,Flashback,"Oh, yes"
Passion,Flashback,He only wants to bleed you
Passion,Flashback,Until the day he doesn't need you
Passion,Flashback,I warn you he'll abandon you
Passion,Flashback,As he abandoned her and me
Passion,Flashback,"And countless others, I've no doubt"
Passion,Flashback,"I'm telling you, the man was born without a heart"
Passion,Flashback,You fool...
Passion,Flashback,"I confronted him with this information, and he made no attempt to deny it"
Passion,Flashback,"Ah well, at last you know the truth, Signorina"
Passion,Flashback,"But you, as well, must face the truth"
Passion,Flashback,I've no desire to deceive you anymore
Passion,Flashback,But do admit what you ignore:
Passion,Flashback,"We made a bargain, did we not?"
Passion,Flashback,And we got what we bargained for
Passion,Flashback,"You gave me your money, I gave you my looks"
Passion,Flashback,And my charm and my arm
Passion,Flashback,I would say that more than balances the books
Passion,Flashback,Where's the harm?
Passion,Flashback,Now it's through
Passion,Flashback,If women sell their looks
Passion,Flashback,"Why can't a man, if he can?"
Passion,Flashback,"Besides, the money wasn't even yours"
Passion,Flashback,It belonged to those ridiculous old bores
Passion,Flashback,Your parents
Passion,Flashback,"Forgive me, my dear, but though you are no cutie"
Passion,Flashback,I fear you are not quite the victim you appear
Passion,Flashback,"Well, let us part by mutual consent and be content"
Passion,Flashback,"And so, good luck and goodbye"
Passion,Flashback,I must go
Passion,Flashback,"Oh, and yes, we haven't paid the rent"
Passion,Flashback,Since July
Passion,Flashback,Just so you know...
Passion,Flashback,I returned home to find my parents impoverished and in poor health
Passion,Flashback,Fosca's health failed
Passion,Flashback,A woman's like a flower
Passion,Flashback,She began to suffer her first convulsions. My aunt and uncle nursed her as best they could
Passion,Flashback,A flower's only purpose is to please
Passion,Flashback,I spent months looking for the man
Passion,Flashback,Beauty is power
Passion,Flashback,"By then, of course, he'd vanished"
Passion,Flashback,"Longing, a disease"
Passion,Flashback,"To this day, I dream of finding him and realizing my revenge"
Passion,Flashback,My father died not long thereafter
Passion,Flashback,How could I be so blind?
Passion,Flashback,I couldn't face the world
Passion,Flashback,It took her many months to leave her bed
Passion,Flashback,It took me months to leave my bed
Passion,Flashback,"When her mother died, she had nothing, really. No one"
Passion,Flashback,"And so, I went to stay with my cousin, who in some way felt responsible for my circumstances"
Passion,Flashback,Why could I not admit the truth?
Passion,Flashback,How could I not have seen through the veneer?
Passion,Flashback,I told myself
Passion,Flashback,"""As long as she seems happy, why interfere?"""
Passion,Flashback,Or was I just relieved to know
Passion,Flashback,That somebody would want her for a wife?
Passion,Flashback,"In war, you know the enemy"
Passion,Flashback,Not always so in life
Passion,Flashback,The enemy was love
Passion,Flashback,"Selfishness, really, but love"
Passion,Flashback,All of us blinded by love
Passion,Flashback,That makes everything seem possible
Passion,Flashback,You have to pay a consequence
Passion,Flashback,For things that you've denied
Passion,Flashback,This is the thorn in my side
Passion,Flashback,As long as you're a man
Passion,Flashback,You're what the world will make of you
Passion,Flashback,"Whereas, if you're a woman"
Passion,Flashback,You're only what it sees
Passion,Flashback,A woman is a flower whose purpose is to please
Passion,Flashback,"Beauty is power, longing, a disease"
Passion,Sunrise Letter,Giorgio
Passion,Sunrise Letter,I stand here staring at the sunrise
Passion,Sunrise Letter,Thinking how we've never seen a sunrise
Passion,Sunrise Letter,Together
Passion,Sunrise Letter,Thinking that the sunrise only means another day
Passion,Sunrise Letter,Without you
Passion,Sunrise Letter,And thinking can our love survive
Passion,Sunrise Letter,So much separation
Passion,Sunrise Letter,Keep itself alive
Passion,Sunrise Letter,Much less thrive?
Passion,Sunrise Letter,If only you were here
Passion,Sunrise Letter,If I could feel your touch
Passion,Sunrise Letter,I wouldn't have such fear
Passion,Sunrise Letter,If only we had more than letters
Passion,Sunrise Letter,Holding us together
Passion,Sunrise Letter,If we just could hold each other
Passion,Sunrise Letter,Now the sunrise then could be
Passion,Sunrise Letter,A thing that I could see
Passion,Sunrise Letter,And merely think how beautiful
Passion,Sunrise Letter,Giorgio
Passion,Sunrise Letter,I now sit staring at the mirror
Passion,Sunrise Letter,You may not believe it but
Passion,Sunrise Letter,"I swear, as I stare, there it is, plain as day: a grey hair"
Passion,Sunrise Letter,Of which I was unaware
Passion,Sunrise Letter,Which is more than I can bear
Passion,Sunrise Letter,Which I'm ripping out right now
Passion,Sunrise Letter,And am sending on to you
Passion,Sunrise Letter,As a milestone of my age
Passion,Sunrise Letter,As a turning of the page
Passion,Sunrise Letter,Perhaps when next we meet
Passion,Sunrise Letter,I'll be a sorry sight
Passion,Sunrise Letter,You won't know who I am
Passion,Sunrise Letter,My hair completely white
Passion,Sunrise Letter,"My face, a mass of wrinkles"
Passion,Sunrise Letter,What will you feel then?
Passion,Sunrise Letter,My Giorgio:
Passion,Sunrise Letter,Time is now our enemy!
Passion,Sunrise Letter,You came a great distance to read her letters
Passion,Is This What You Call Love?,Is this what you call love?
Passion,Is This What You Call Love?,This endless and insatiable
Passion,Is This What You Call Love?,Smothering pursuit of me
Passion,Is This What You Call Love?,You think that this is love?
Passion,Is This What You Call Love?,I'm sorry that you're lonely
Passion,Is This What You Call Love?,I'm sorry that you want me as you do
Passion,Is This What You Call Love?,I'm sorry that I fail to feel
Passion,Is This What You Call Love?,The way you wish me to feel
Passion,Is This What You Call Love?,I'm sorry that you're ill
Passion,Is This What You Call Love?,I'm sorry you're in pain
Passion,Is This What You Call Love?,I'm sorry that you aren't beautiful
Passion,Is This What You Call Love?,"But yes, I wish you'd go away"
Passion,Is This What You Call Love?,And leave me alone!
Passion,Is This What You Call Love?,"Everywhere I turn, there you are"
Passion,Is This What You Call Love?,"This is not love, but some kind of obsession"
Passion,Is This What You Call Love?,Will you never learn when too far is too far?
Passion,Is This What You Call Love?,"Have you no concern for what I feel, what I want?"
Passion,Is This What You Call Love?,Love is what you earn
Passion,Is This What You Call Love?,And return
Passion,Is This What You Call Love?,When you care for another
Passion,Is This What You Call Love?,So much that the other's set free
Passion,Is This What You Call Love?,Don't you see?
Passion,Is This What You Call Love?,Can't you understand?
Passion,Is This What You Call Love?,Love's not a constant demand
Passion,Is This What You Call Love?,It's a gift you bestow
Passion,Is This What You Call Love?,Love isn't sudden surrender
Passion,Is This What You Call Love?,It's tender and slow
Passion,Is This What You Call Love?,It must grow!
Passion,Is This What You Call Love?,Yet everywhere I go
Passion,Is This What You Call Love?,You appear or I know you are near
Passion,Is This What You Call Love?,"This is not love, just a need for possession"
Passion,Is This What You Call Love?,Call it what you will
Passion,Is This What You Call Love?,"This is not love, this is the reverse"
Passion,Is This What You Call Love?,"Like a curse, something out of control"
Passion,Is This What You Call Love?,I've begun to fear for my soul!
Passion,Soldiers' Gossip (#2),Both of them were soaked to the skin
Passion,Soldiers' Gossip (#2),Where had they been?
Passion,Soldiers' Gossip (#2),On the bluff
Passion,Soldiers' Gossip (#2),Were they all alone?
Passion,Soldiers' Gossip (#2),No one knows
Passion,Soldiers' Gossip (#2),You don't suppose-?
Passion,Soldiers' Gossip (#2),Ugh!
Passion,Soldiers' Gossip (#2),"Gentlemen, enough!"
Passion,Soldiers' Gossip (#2),"Still, it would explain Signora's attitude"
Passion,Soldiers' Gossip (#2),Why she comes to every meal
Passion,Soldiers' Gossip (#2),It isn't for the veal
Passion,Soldiers' Gossip (#2),And it would explain the Colonel's gratitude
Passion,Soldiers' Gossip (#2),"I hear he calls him ""Giorgio"""
Passion,Soldiers' Gossip (#2),But nobody is that brave
Passion,Soldiers' Gossip (#2),"No, that's cheek"
Passion,Soldiers' Gossip (#2),Nobody is that brave
Passion,Soldiers' Gossip (#2),Wouldn't you like to peek?
Passion,Soldiers' Gossip (#2),Ugh!
Passion,Soldiers' Gossip (#2),"Gentlemen, I think I'll change my wager:"
Passion,Soldiers' Gossip (#2),He'll be Major next week
Passion,Soldiers' Gossip (#2),I'll say!
Passion,Soldiers' Gossip (#2),I'll say!
Passion,Soldiers' Gossip (#2),I'll say!
Passion,Transition (#4),To feel a woman's touch
Passion,Transition (#4),To touch a woman's hand
Passion,Transition (#4),Reminded me how much
Passion,Transition (#4),I long to be with you
Passion,Transition (#4),How long I'd been without you near
Passion,Transition (#4),And then to hear a woman's voice
Passion,Transition (#4),To hold a woman's arm
Passion,Transition (#4),To feel a woman's touch
Passion,Forty Days,"Giorgio, darling"
Passion,Forty Days,"Forty days leave, so soon"
Passion,Forty Days,"Imagine that, a whole forty days"
Passion,Forty Days,"Well, forty matinees"
Passion,Forty Days,I'll be there to greet the train
Passion,Forty Days,That carried you away from me
Passion,Forty Days,Because it brings you home
Passion,Forty Days,I'm filling up the room
Passion,Forty Days,Our little room
Passion,Forty Days,With every flower in bloom
Passion,Forty Days,"I'll have the fire lit, the table set"
Passion,Forty Days,I'll wear the blue chemise
Passion,Forty Days,And once we're in our room
Passion,Forty Days,Our secret room
Passion,Forty Days,Where I'll be able to care for you
Passion,Forty Days,"Kiss you, embrace you"
Passion,Forty Days,Be there for you
Passion,Loving You,"Fosca, you have to face the truth. Please. You have to give me up."
Passion,Loving You,Loving you
Passion,Loving You,Is not a choice
Passion,Loving You,It's who I am
Passion,Loving You,Loving you
Passion,Loving You,Is not a choice
Passion,Loving You,And not much reason
Passion,Loving You,To rejoice
Passion,Loving You,But it gives me purpose
Passion,Loving You,Gives me voice
Passion,Loving You,To say to the world:
Passion,Loving You,This is why I live
Passion,Loving You,You are why I live
Passion,Loving You,Loving you
Passion,Loving You,Is why I do
Passion,Loving You,The things I do
Passion,Loving You,Loving you
Passion,Loving You,Is not in my
Passion,Loving You,Control
Passion,Loving You,But loving you
Passion,Loving You,I have a goal
Passion,Loving You,For what's left of my life
Passion,Loving You,I will live
Passion,Loving You,And I would die
Passion,Loving You,For you
Passion,Transition (#5),How long were we apart?
Passion,Transition (#5),"A week, a month, a day"
Passion,Transition (#5),To feel your touch again
Passion,Transition (#5),You've never been away
Passion,Soldiers' Gossip (#3),Forty days?
Passion,Soldiers' Gossip (#3),Where does he get all the luck?
Passion,Soldiers' Gossip (#3),Forty days!
Passion,Soldiers' Gossip (#3),The man is sick
Passion,Soldiers' Gossip (#3),But forty days!
Passion,Soldiers' Gossip (#3),"Yes, he's sick of being stuck in the sticks"
Passion,Soldiers' Gossip (#3),Who isn't?
Passion,Soldiers' Gossip (#3),In Milan!
Passion,Soldiers' Gossip (#3),He's gone because it's getting pretty thick with the Signora!
Passion,Soldiers' Gossip (#3),Gentlemen
Passion,Soldiers' Gossip (#3),He'd better get out quick from the Signora!
Passion,Soldiers' Gossip (#3),Gentlemen!
Passion,Soldiers' Gossip (#3),That's not an easy trick with the Signora!
Passion,Soldiers' Gossip (#3),Gentlemen!
Passion,Soldiers' Gossip (#3),You know what I think?
Passion,Soldiers' Gossip (#3),We need another drink
Passion,Soldiers' Gossip (#3),I'll say
Passion,Soldiers' Gossip (#3),I'll say
Passion,Soldiers' Gossip (#3),I'll say
Passion,Soldiers' Gossip (#3),I'll say
Passion,Soldiers' Gossip (#3),I'll say!
Passion,Farewell Letter,Giorgio
Passion,Farewell Letter,"I am writing to you, my angel"
Passion,Farewell Letter,Though not long since you've been gone
Passion,Farewell Letter,With a most unhappy heart
Passion,Farewell Letter,"Because in truth, as time goes on"
Passion,Farewell Letter,I think of nothing else but you
Passion,Farewell Letter,And us
Passion,Farewell Letter,"Oh my love, my sweet, you've changed"
Passion,Farewell Letter,I've watched you change
Passion,Farewell Letter,You're not the man I thought I knew
Passion,Farewell Letter,At times these past few days together
Passion,Farewell Letter,I would wonder whether you were here
Passion,Farewell Letter,Really here with me
Passion,Farewell Letter,I thought was I naïve
Passion,Farewell Letter,To believe
Passion,Farewell Letter,We'd continue year by year
Passion,Farewell Letter,Is it over forever?
Passion,Farewell Letter,"When my son is older, when he goes off to school, there is the chance for us to be together. Will you wait for me, Giorgio? I have to know. We both have to know"
Passion,Farewell Letter,All that happiness
Passion,Farewell Letter,In the past
Passion,Farewell Letter,That was not just happiness
Passion,Farewell Letter,Love was in that happiness
Passion,Farewell Letter,That's why it will last
Passion,Farewell Letter,I thought I knew what love was
Passion,Farewell Letter,I didn't know that love was a complication
Passion,Farewell Letter,We'll take it in our stride
Passion,Farewell Letter,You decide
Passion,Farewell Letter,We could have everything
Passion,Farewell Letter,I want you more than anything
Passion,Farewell Letter,To wait is nothing
Passion,Farewell Letter,We're young and time is nothing
Passion,Farewell Letter,Nothing
Passion,Farewell Letter,Nothing
Passion,Farewell Letter,It was mine
Passion,Farewell Letter,It was yours; you were mine
Passion,Farewell Letter,Love is more; I want more
Passion,Farewell Letter,I thought I knew what love was
Passion,Farewell Letter,I do know that it's not a negotiation
Passion,Farewell Letter,What we had
Passion,Farewell Letter,Wasn't bad
Passion,Farewell Letter,How sad
Passion,Farewell Letter,Then what we have is nothing
Passion,Farewell Letter,Nothing
Passion,No One Has Ever Loved Me,The letter from Clara...
Passion,No One Has Ever Loved Me,Yes?
Passion,No One Has Ever Loved Me,It's over. Finished.
Passion,No One Has Ever Loved Me,I'm sorry.
Passion,No One Has Ever Loved Me,Sorry? I would have thought that you would be pleased.
Passion,No One Has Ever Loved Me,I don't wish to see you sad.
Passion,No One Has Ever Loved Me,"I feel so much... but I'm not really sad,,,"
Passion,No One Has Ever Loved Me,I thought you loved Clara?
Passion,No One Has Ever Loved Me,"I did love Clara. I did, but..."
Passion,No One Has Ever Loved Me,No one has ever loved me
Passion,No One Has Ever Loved Me,As deeply as you
Passion,No One Has Ever Loved Me,No one has truly loved me
Passion,No One Has Ever Loved Me,"As you have, Fosca"
Passion,No One Has Ever Loved Me,Love without reason
Passion,No One Has Ever Loved Me,Love without mercy
Passion,No One Has Ever Loved Me,Love without pride or shame
Passion,No One Has Ever Loved Me,Love unconcerned
Passion,No One Has Ever Loved Me,With being returned—
Passion,No One Has Ever Loved Me,"No wisdom, no judgment"
Passion,No One Has Ever Loved Me,"No caution, no blame"
Passion,No One Has Ever Loved Me,No one has ever known me
Passion,No One Has Ever Loved Me,As clearly as you
Passion,No One Has Ever Loved Me,No one has ever shown me
Passion,No One Has Ever Loved Me,What love could be like until now
Passion,No One Has Ever Loved Me,Not pretty or safe or easy
Passion,No One Has Ever Loved Me,But more than I ever knew
Passion,No One Has Ever Loved Me,Love within reason—that isn't love
Passion,No One Has Ever Loved Me,And I've learned that from you...
Passion,No One Has Ever Loved Me,Are you cold?
Passion,No One Has Ever Loved Me,"No, I'm afraid."
Passion,No One Has Ever Loved Me,Of what?
Passion,No One Has Ever Loved Me,All this happiness
Passion,No One Has Ever Loved Me,Coming when there's so little time
Passion,No One Has Ever Loved Me,Too much happiness
Passion,No One Has Ever Loved Me,More than I can bear
Passion,No One Has Ever Loved Me,"You do love me, don't you?"
Passion,No One Has Ever Loved Me,"Yes, I love you."
Passion,No One Has Ever Loved Me,Say it again.
Passion,No One Has Ever Loved Me,I love you.
Passion,No One Has Ever Loved Me,"Be calm, strong. I am yours"
Passion,Finale (Passion),I'm filling up our room
Passion,Finale (Passion),Our little room
Passion,Finale (Passion),With every flower in bloom
Passion,Finale (Passion),I'll have the fire lit
Passion,Finale (Passion),The table set
Passion,Finale (Passion),I'll wear the blue chemise
Passion,Finale (Passion),Imagining your fingers touching mine
Passion,Finale (Passion),Imagining our room
Passion,Finale (Passion),"The bed, the secrecy"
Passion,Finale (Passion),The world outside
Passion,Finale (Passion),Your mouth on mine
Passion,Finale (Passion),"The town, it"
Passion,Finale (Passion),"Is remote, isn't it?"
Passion,Finale (Passion),And provincial
Passion,Finale (Passion),Don't you think?
Passion,Finale (Passion),The time has come to face the truth
Passion,Finale (Passion),Signorina
Passion,Finale (Passion),This sterile little town
Passion,Finale (Passion),These pompous little men
Passion,Finale (Passion),This military madness
Passion,Finale (Passion),"Uniforms, uniforms"
Passion,Finale (Passion),An unattractive woman
Passion,Finale (Passion),Is easily deceived
Passion,Finale (Passion),My dearest Giorgio
Passion,Finale (Passion),"The end is near. The time has come for me to surrender life gracefully. These past two days since you have left, since we were together, have been a revelation"
Passion,Finale (Passion),Now at last I see what comes from feeling loved
Passion,Finale (Passion),"Strange, how merely feeling loved"
Passion,Finale (Passion),You see things clearly
Passion,Finale (Passion),Things I feared
Passion,Finale (Passion),Like the world itself
Passion,Finale (Passion),I now love dearly
Passion,Finale (Passion),I want to live
Passion,Finale (Passion),Now I want to live
Passion,Finale (Passion),Just from being loved
Passion,Finale (Passion),All that pain I nursed inside
Passion,Finale (Passion),For all those years
Passion,Finale (Passion),All that vain and bitter self-concern
Passion,Finale (Passion),All those tears and all that pride
Passion,Finale (Passion),Have vanished into air
Passion,Finale (Passion),I don't want to leave
Passion,Finale (Passion),Now that I am loved
Passion,Finale (Passion),I don't want to leave
Passion,Finale (Passion),Everywhere I turn
Passion,Finale (Passion),You are there
Passion,Finale (Passion),Everywhere I look
Passion,Finale (Passion),Things are different
Passion,Finale (Passion),Everything seems right
Passion,Finale (Passion),Everything seems possible
Passion,Finale (Passion),Every moment bursts with feeling
Passion,Finale (Passion),Why is love so easy to give
Passion,Finale (Passion),And so hard to receive?
Passion,Finale (Passion),But though I want to live
Passion,Finale (Passion),I now can leave
Passion,Finale (Passion),With what I never knew:
Passion,Finale (Passion),I'm someone to be loved
Passion,Finale (Passion),I'm someone to be loved
Passion,Finale (Passion),And that I learned from you
Passion,Finale (Passion),I don't know how I let you
Passion,Finale (Passion),So far inside my mind
Passion,Finale (Passion),But there you are and there you will stay
Passion,Finale (Passion),How could I ever wish you away?
Passion,Finale (Passion),I see now I was blind
Passion,Finale (Passion),And should you die tomorrow
Passion,Finale (Passion),Another thing I see:
Passion,Finale (Passion),Your love will live in me...
Passion,Finale (Passion),Your love will live in me...
Passion,Finale (Passion),Your love will live in me...
Passion,Finale (Passion),Your love will live in me...
Passion,Finale (Passion),Your love will live in me...
Passion,Finale (Passion),Your love will live in me...
Passion,Finale (Passion),Your love will live in me...
Passion,Finale (Passion),Your love will live in me...
Passion,Finale (Passion),Your love will live in me...
Passion,Finale (Passion),Your love will live in me...
Passion,Finale (Passion),Your love will live in me...